"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Inheritance Metric Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L12756","UncategorizedTest$Derived2","com.google.gson.functional.UncategorizedTest$Derived2","L12729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","117","3","119","4","0","0","0","0","0","0","0","0","0","0","0","1","2","2","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","3","3","1","0","0","0","1","0","0","0","1","1","0","0","0","3","3","1","0","0","0","1","0","0","0","1","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L12744","UncategorizedTest$BaseTypeAdapter","com.google.gson.functional.UncategorizedTest$BaseTypeAdapter","L12729","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/UncategorizedTest.java","120","3","133","4","0","0","0","0","0","0","0","0","1","1","1","3","9","1","0","6","7","0","0","0","0","0","2","0","0","1","1","0","0","1","14","14","0","0","0","0","1","0","1","0","1","6","0","1","0","14","14","0","0","0","0","1","0","1","0","1","6","0","1","0","0","0","5","1","1","1","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0"
"L12805","VersioningTest$Version1","com.google.gson.functional.VersioningTest$Version1","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","148","3","151","4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12816","VersioningTest$Version1_1","com.google.gson.functional.VersioningTest$Version1_1","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","153","3","155","4","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","3","3","3","0","1","0","0","0","0","0","0","0","0","0","0","3","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12828","VersioningTest$Version1_2","com.google.gson.functional.VersioningTest$Version1_2","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","157","3","161","4","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","2","2","0","0","1","5","5","4","0","1","0","0","0","0","0","0","0","0","0","0","5","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12837","VersioningTest$SinceUntilMixing","com.google.gson.functional.VersioningTest$SinceUntilMixing","L12794","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/functional/VersioningTest.java","163","3","169","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","6","7","2","0","2","0","0","0","0","0","0","0","0","0","0","6","7","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12859","GenericArrayTypeTest$1","com.google.gson.GenericArrayTypeTest$1","L12856","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java","44","60","44","62","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12862","GenericArrayTypeTest$2","com.google.gson.GenericArrayTypeTest$2","L12856","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java","45","61","45","63","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L12870","GenericArrayTypeTest$3","com.google.gson.GenericArrayTypeTest$3","L12863","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GenericArrayTypeTest.java","53","72","53","74","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L13009","GsonTypeAdapterTest$1","com.google.gson.GsonTypeAdapterTest$1","L12997","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/GsonTypeAdapterTest.java","132","80","137","6","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","6","6","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L13042","JavaSerializationTest$1","com.google.gson.JavaSerializationTest$1","L13039","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JavaSerializationTest.java","41","55","41","57","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L13049","JavaSerializationTest$2","com.google.gson.JavaSerializationTest$2","L13046","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JavaSerializationTest.java","50","47","50","49","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L13056","JavaSerializationTest$3","com.google.gson.JavaSerializationTest$3","L13050","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/JavaSerializationTest.java","57","47","57","49","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L13242","PerformanceTest$ExceptionHolder","com.google.gson.metrics.PerformanceTest$ExceptionHolder","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","80","3","93","4","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","2","0","0.0769231","1","1","0","2","0.0769231","1","0","0","0","0","0","12","14","2","0","2","0","2","2","1","0","2","3","2","1","0","12","14","2","0","2","0","2","2","1","0","2","3","2","1","0","0","0","11","1","0","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","4"
"L13255","PerformanceTest$CollectionEntry","com.google.gson.metrics.PerformanceTest$CollectionEntry","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","95","3","109","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0","0.0769231","1","1","0","1","0.0769231","1","0","0","0","0","0","12","15","2","0","2","0","2","0","0","0","2","3","0","0","0","12","15","2","0","2","0","2","0","0","0","2","3","0","0","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L13299","PerformanceTest$ClassWithList","com.google.gson.metrics.PerformanceTest$ClassWithList","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","298","3","308","4","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","11","11","2","0","2","0","2","0","0","0","2","2","0","0","0","11","11","2","0","2","0","2","0","0","0","2","2","0","0","0","0","0","7","0","3","0","0","3","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L13306","PerformanceTest$ClassWithField","com.google.gson.metrics.PerformanceTest$ClassWithField","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","310","3","319","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","10","10","1","0","1","0","2","0","1","0","2","2","0","1","0","10","10","1","0","1","0","2","0","1","0","2","2","0","1","0","0","0","7","0","1","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L13330","PerformanceTest$ClassWithListOfObjects","com.google.gson.metrics.PerformanceTest$ClassWithListOfObjects","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","321","3","333","4","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","13","13","2","0","2","0","2","0","0","0","2","2","0","0","0","13","13","2","0","2","0","2","0","0","0","2","2","0","0","0","0","0","7","0","3","0","0","3","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L13337","PerformanceTest$ClassWithExposedField","com.google.gson.metrics.PerformanceTest$ClassWithExposedField","L13229","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/test/java/com/google/gson/metrics/PerformanceTest.java","335","3","345","4","0","0","0","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","11","11","1","0","1","0","2","0","0","0","2","2","0","0","0","11","11","1","0","1","0","2","0","0","0","2","2","0","0","0","0","0","7","0","1","0","0","1","0","0","0","0","7","0","0","0","0","0","0","0","0"
"L13450","CollectionsDeserializationBenchmark$1","com.google.gson.metrics.CollectionsDeserializationBenchmark$1","L13440","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/CollectionsDeserializationBenchmark.java","38","79","38","81","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","1","1","3","5","0","0","0","0","0","0","20","0","0","12","0","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"L13556","ParseBenchmark$GsonStreamParser","com.google.gson.metrics.ParseBenchmark$GsonStreamParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","141","3","186","4","0.467153","1","10","2","0.521739","0.533333","24","24","1","2","2","13","4","1","0","12","14","0","0","0","0","0","2","0","0","1","1","0","0","1","45","46","0","0","0","0","2","0","1","0","2","25","0","1","0","45","46","0","0","0","0","2","0","1","0","2","25","0","1","0","0","0","20","1","0","0","12","0","0","1","0","1","7","0","0","0","0","0","0","0","0"
"L13565","ParseBenchmark$GsonSkipParser","com.google.gson.metrics.ParseBenchmark$GsonSkipParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","188","3","195","4","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","3","4","0","0","0","0","0","2","0","0","1","1","0","0","1","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","8","8","0","0","0","0","1","0","1","0","1","3","0","1","0","0","0","5","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0"
"L13538","ParseBenchmark$JacksonStreamParser","com.google.gson.metrics.ParseBenchmark$JacksonStreamParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","197","3","227","4","0","0","0","0","0","0","0","0","1","2","2","10","2","1","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","31","31","0","0","0","0","1","0","1","0","1","17","0","1","0","31","31","0","0","0","0","1","0","1","0","1","17","0","1","0","0","0","5","2","0","1","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0"
"L13574","ParseBenchmark$GsonDomParser","com.google.gson.metrics.ParseBenchmark$GsonDomParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","229","3","233","4","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","1","2","0","0","0","0","0","2","0","0","1","1","0","0","1","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","5","5","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","5","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0"
"L13583","ParseBenchmark$GsonBindParser","com.google.gson.metrics.ParseBenchmark$GsonBindParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","235","3","243","4","0","0","0","0","0","0","0","0","1","0","0","1","4","1","0","3","4","0","0","0","0","0","2","0","0","1","1","0","0","1","8","9","1","0","1","0","1","0","1","0","1","1","0","1","0","8","9","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","5","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0"
"L13547","ParseBenchmark$JacksonBindParser","com.google.gson.metrics.ParseBenchmark$JacksonBindParser","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","245","3","257","4","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","11","13","1","0","1","0","1","0","1","0","1","1","0","1","0","11","13","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","5","1","1","0","0","0","0","0","0","1","5","0","1","0","0","0","0","0","0"
"L13491","ParseBenchmark$Tweet","com.google.gson.metrics.ParseBenchmark$Tweet","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","259","3","280","4","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","22","22","20","0","20","0","0","0","0","0","0","0","0","0","0","22","22","20","0","20","0","0","0","0","0","0","0","0","0","0","0","0","6","0","20","0","0","20","0","0","0","0","3","0","0","0","0","0","0","0","3"
"L13673","ParseBenchmark$User","com.google.gson.metrics.ParseBenchmark$User","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","282","3","319","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","38","38","36","0","36","0","0","0","0","0","0","0","0","0","0","38","38","36","0","36","0","0","0","0","0","0","0","0","0","0","0","0","7","0","37","0","0","37","0","0","0","0","3","0","0","0","0","0","0","0","4"
"L13503","ParseBenchmark$Feed","com.google.gson.metrics.ParseBenchmark$Feed","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","321","3","342","4","0","0","0","0","0","0","0","0","1","1","1","2","2","4","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","21","22","6","0","6","0","1","0","1","0","1","5","0","1","0","21","22","6","0","6","0","1","0","1","0","1","5","0","1","0","0","0","6","1","7","0","0","7","0","0","0","0","5","0","1","0","0","0","0","0","1"
"L13721","ParseBenchmark$Link","com.google.gson.metrics.ParseBenchmark$Link","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","344","3","350","4","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","1","0","1","0","1","0","1","0","1","1","0","1","0","6","7","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","5","0","2","0","0","2","0","0","0","0","5","0","0","0","0","0","0","0","0"
"L13729","ParseBenchmark$Item","com.google.gson.metrics.ParseBenchmark$Item","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","352","3","372","4","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","20","21","8","0","8","0","1","0","1","0","1","1","0","1","0","20","21","8","0","8","0","1","0","1","0","1","1","0","1","0","0","0","6","0","9","0","0","9","0","0","0","0","5","0","0","0","0","0","0","0","1"
"L13752","ParseBenchmark$Content","com.google.gson.metrics.ParseBenchmark$Content","L13474","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/metrics/src/main/java/com/google/gson/metrics/ParseBenchmark.java","374","3","380","4","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","7","1","0","1","0","1","0","1","0","1","1","0","1","0","6","7","1","0","1","0","1","0","1","0","1","1","0","1","0","0","0","5","0","2","0","0","1","0","0","0","0","5","0","1","0","0","0","0","0","0"
