"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Best Practice Rules","Clone Metric Rules","Code Style Rules","Complexity Metric Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Runtime Rules","Security Rules","Size Metric Rules"
"L5919","void toJson(Object src, Type typeOfSrc, JsonWriter writer)","com.google.gson.Gson.toJson(Ljava/lang/Object;Ljava/lang/reflect/Type;Lcom/google/gson/stream/JsonWriter;)V","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","694","3","716","4","0.447154","1","3","1","0.478261","0.478261","11","11","294.718","44.4167","37102.8","1112.43","142","59","2061.27","835.335","84.5303","49.4329","77.0002","45.0294","3","1","1","8","10","0.178571","5","5","0.178571","5","23","23","16","3","23","23","16","0","0","8","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L5923","String toJson(JsonElement jsonElement)","com.google.gson.Gson.toJson(Lcom/google/gson/JsonElement;)Ljava/lang/String;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","725","3","729","4","0","0","0","0","0","0","0","0","52.8606","13","1248","115.916","24","16","69.3333","96","120.962","70.7383","145.204","84.9148","1","0","0","16","1","0.583333","7","7","0.583333","7","5","5","3","1","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5941","void toJson(JsonElement jsonElement, Appendable writer)","com.google.gson.Gson.toJson(Lcom/google/gson/JsonElement;Ljava/lang/Appendable;)V","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","739","3","746","4","0","0","0","0","0","0","0","0","103.848","18.9","3198.18","217.071","36","26","177.677","169.216","110.171","64.4275","127.902","74.7968","2","1","1","4","4","0.5","8","8","0.5","8","8","8","4","2","8","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5947","JsonWriter newJsonWriter(Writer writer)","com.google.gson.Gson.newJsonWriter(Ljava/io/Writer;)Lcom/google/gson/stream/JsonWriter;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","751","3","761","4","0","0","0","0","0","0","0","0","93.4869","13.8125","2758.16","196.674","43","25","153.231","199.686","103.921","60.7725","107.392","62.8026","3","1","1","2","3","0.214286","3","3","0.214286","3","11","11","7","1","11","11","7","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L5970","JsonReader newJsonReader(Reader reader)","com.google.gson.Gson.newJsonReader(Ljava/io/Reader;)Lcom/google/gson/stream/JsonReader;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","766","3","770","4","0","0","0","0","0","0","0","0","46.0537","9.625","864.888","90.7765","23","15","48.0493","89.8585","121.306","70.9393","140.041","81.8955","1","0","0","2","2","0.375","3","3","0.375","3","5","5","3","1","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5963","void toJson(JsonElement jsonElement, JsonWriter writer)","com.google.gson.Gson.toJson(Lcom/google/gson/JsonElement;Lcom/google/gson/stream/JsonWriter;)V","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","776","3","796","4","0.528846","1","3","1","0.52381","0.52381","11","11","218.603","36.2667","24173.6","836.04","120","47","1342.98","666.551","87.1777","50.9811","79.4141","46.441","3","1","1","2","8","0.16","4","4","0.16","4","21","21","15","2","21","21","15","0","0","8","0","0","0","6","0","0","0","0","2","0","0","0","0","0","0","0"
"L594","<T extends Object> T fromJson(String json, Class<T> classOfT)","com.google.gson.Gson.fromJson(Ljava/lang/String;Ljava/lang/Class;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","816","3","819","4","0","0","0","0","0","0","0","0","96.2204","15.8333","2573.47","187.793","35","25","142.971","162.535","121.839","71.2511","149.462","87.4044","1","0","0","308","2","0.818182","18","18","0.818182","18","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1089","<T extends Object> T fromJson(String json, Type typeOfT)","com.google.gson.Gson.fromJson(Ljava/lang/String;Ljava/lang/reflect/Type;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","840","3","848","4","0","0","0","0","0","0","0","0","114.968","15.5556","3249.45","219.385","43","29","180.525","208.893","107.167","62.671","126.958","74.2445","2","1","1","83","1","0.678571","19","19","0.678571","19","9","9","5","2","9","9","5","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"L5998","<T extends Object> T fromJson(Reader json, Class<T> classOfT)","com.google.gson.Gson.fromJson(Ljava/io/Reader;Ljava/lang/Class;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","868","3","873","4","0","0","0","0","0","0","0","0","111.89","21","4643.9","278.349","46","28","257.995","221.138","113.67","66.4736","137.085","80.1665","1","0","0","4","4","0.75","18","18","0.75","18","6","6","4","2","6","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L5996","<T extends Object> T fromJson(Reader json, Type typeOfT)","com.google.gson.Gson.fromJson(Ljava/io/Reader;Ljava/lang/reflect/Type;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","894","3","900","4","0","0","0","0","0","0","0","0","94.7101","16.7143","3027.13","209.261","39","25","168.174","181.11","112.211","65.6204","134.776","78.8164","1","0","0","4","3","0.730769","19","19","0.730769","19","7","7","4","2","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6008","void assertFullConsumption(Object obj, JsonReader reader)","com.google.gson.Gson.assertFullConsumption(Ljava/lang/Object;Lcom/google/gson/stream/JsonReader;)V","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","902","3","912","4","0","0","0","0","0","0","0","0","140.096","18.75","4729.12","281.743","50","33","262.729","252.22","102.247","59.7933","72.3188","42.2917","5","2","2","2","4","0","0","0","0","0","11","11","5","2","11","11","5","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L6006","<T extends Object> T fromJson(JsonReader reader, Type typeOfT)","com.google.gson.Gson.fromJson(Lcom/google/gson/stream/JsonReader;Ljava/lang/reflect/Type;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","922","3","955","4","0","0","0","0","0","0","0","0","324.585","39.1364","36162","1093.54","154","64","2009","924","79.5605","46.5266","77.6454","45.4067","6","2","2","8","7","0.309524","13","8","0.309524","13","29","34","19","2","29","34","19","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"L735","<T extends Object> T fromJson(JsonElement json, Class<T> classOfT)","com.google.gson.Gson.fromJson(Lcom/google/gson/JsonElement;Ljava/lang/Class;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","974","3","977","4","0","0","0","0","0","0","0","0","96.2204","15.8333","2573.47","187.793","35","25","142.971","162.535","121.839","71.2511","149.397","87.3669","1","0","0","12","2","0.809524","17","17","0.809524","17","4","4","2","2","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3043","<T extends Object> T fromJson(JsonElement json, Type typeOfT)","com.google.gson.Gson.fromJson(Lcom/google/gson/JsonElement;Ljava/lang/reflect/Type;)Ljava/lang/Object;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","998","3","1004","4","0","0","0","0","0","0","0","0","100.362","13.5714","2105.13","164.255","33","26","116.951","155.115","112.787","65.9571","135.708","79.3617","2","1","1","3","2","0.730769","19","19","0.730769","19","7","7","3","2","7","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6047","String toString()","com.google.gson.Gson.toString()Ljava/lang/String;","L580","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/Gson.java","1031","3","1039","4","0","0","0","0","0","0","0","0","77.303","7","1186.21","112.057","38","22","65.9005","169.458","108.485","63.4418","80.9123","47.3171","1","0","0","0","0","0","0","0","0","0","9","9","1","0","9","9","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"L1041","GsonBuilder()","com.google.gson.GsonBuilder.<init>()V","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","104","3","105","4","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","148.728","86.9754","187.663","109.744","1","0","0","171","0","0.75","6","6","0.75","6","2","2","0","0","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"L5796","GsonBuilder(Gson gson)","com.google.gson.GsonBuilder.<init>(Lcom/google/gson/Gson;)V","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","113","3","130","4","0","0","0","0","0","0","0","0","201.503","6.61765","4991.37","292.065","139","43","277.298","754.251","89.4922","52.3346","88.4823","51.744","1","0","0","1","0","0.25","6","6","0.25","6","18","18","16","1","18","18","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6089","GsonBuilder setVersion(double ignoreVersionsAfter)","com.google.gson.GsonBuilder.setVersion(D)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","139","3","142","4","0","0","0","0","0","0","0","0","37.9742","8.33333","493.392","62.4398","16","13","27.4107","59.207","127.091","74.322","154.975","90.6287","1","0","0","10","1","0.636364","7","7","0.636364","7","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6093","GsonBuilder excludeFieldsWithModifiers(int[] modifiers)","com.google.gson.GsonBuilder.excludeFieldsWithModifiers([I)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","155","3","158","4","0","0","0","0","0","0","0","0","42.8086","9.16667","593.313","70.6083","17","14","32.9618","64.725","126.627","74.051","155.603","90.9957","1","0","0","2","1","0.733333","11","11","0.733333","11","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6097","GsonBuilder generateNonExecutableJson()","com.google.gson.GsonBuilder.generateNonExecutableJson()Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","169","3","172","4","0","0","0","0","0","0","0","0","24.4064","3.5","139.521","26.9005","12","10","7.75117","39.8631","129.148","75.525","158.75","92.8361","1","0","0","3","0","0.692308","9","9","0.692308","9","4","4","2","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6099","GsonBuilder excludeFieldsWithoutExposeAnnotation()","com.google.gson.GsonBuilder.excludeFieldsWithoutExposeAnnotation()Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","180","3","183","4","0","0","0","0","0","0","0","0","30.5293","6.75","303.565","45.1684","13","11","16.8647","44.9726","128.521","75.1582","156.419","91.473","1","0","0","1","1","0.6","6","6","0.6","6","4","4","2","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6102","GsonBuilder serializeNulls()","com.google.gson.GsonBuilder.serializeNulls()Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","192","3","195","4","0","0","0","0","0","0","0","0","24.4064","3.5","139.521","26.9005","12","10","7.75117","39.8631","129.148","75.525","157.943","92.3642","1","0","0","13","0","0.636364","7","7","0.636364","7","4","4","2","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L1215","GsonBuilder enableComplexMapKeySerialization()","com.google.gson.GsonBuilder.enableComplexMapKeySerialization()Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","273","3","276","4","0","0","0","0","0","0","0","0","20.2647","3","95.0977","20.8344","10","9","5.28321","31.6992","130.339","76.2218","162.348","94.9406","1","0","0","10","0","0.95","76","76","0.95","76","4","4","2","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6105","GsonBuilder disableInnerClassSerialization()","com.google.gson.GsonBuilder.disableInnerClassSerialization()Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","284","3","287","4","0","0","0","0","0","0","0","0","30.5293","6.75","303.565","45.1684","13","11","16.8647","44.9726","128.521","75.1582","156.419","91.473","1","0","0","1","1","0.6","6","6","0.6","6","4","4","2","0","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6108","GsonBuilder setLongSerializationPolicy(LongSerializationPolicy serializationPolicy)","com.google.gson.GsonBuilder.setLongSerializationPolicy(Lcom/google/gson/LongSerializationPolicy;)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","297","3","300","4","0","0","0","0","0","0","0","0","28.7549","5.33333","258.304","40.559","14","11","14.3502","48.432","128.135","74.9329","156.94","91.7778","1","0","0","6","0","0.666667","8","8","0.666667","8","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6111","GsonBuilder setFieldNamingPolicy(FieldNamingPolicy namingConvention)","com.google.gson.GsonBuilder.setFieldNamingPolicy(Lcom/google/gson/FieldNamingPolicy;)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","310","3","313","4","0","0","0","0","0","0","0","0","28.7549","5.33333","258.304","40.559","14","11","14.3502","48.432","128.135","74.9329","156.94","91.7778","1","0","0","11","0","0.666667","8","8","0.666667","8","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6114","GsonBuilder setFieldNamingStrategy(FieldNamingStrategy fieldNamingStrategy)","com.google.gson.GsonBuilder.setFieldNamingStrategy(Lcom/google/gson/FieldNamingStrategy;)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","323","3","326","4","0","0","0","0","0","0","0","0","28.7549","5.33333","258.304","40.559","14","11","14.3502","48.432","128.135","74.9329","156.94","91.7778","1","0","0","1","0","0.666667","8","8","0.666667","8","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6117","GsonBuilder setExclusionStrategies(ExclusionStrategy[] strategies)","com.google.gson.GsonBuilder.setExclusionStrategies([Lcom/google/gson/ExclusionStrategy;)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","338","3","343","4","0","0","0","0","0","0","0","0","63.6155","9.75","994.015","99.6006","24","19","55.2231","101.95","117.466","68.6937","141.007","82.46","2","1","1","0","1","0.625","10","10","0.625","10","6","6","3","1","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6122","GsonBuilder addSerializationExclusionStrategy(ExclusionStrategy strategy)","com.google.gson.GsonBuilder.addSerializationExclusionStrategy(Lcom/google/gson/ExclusionStrategy;)Lcom/google/gson/GsonBuilder;","L813","L103","/home/ahmed/Desktop/FIT4003/extract/src/outputs/gson/gson/gson/src/main/java/com/google/gson/GsonBuilder.java","357","3","360","4","0","0","0","0","0","0","0","0","44.8289","7","492.268","62.3449","18","15","27.3482","70.324","126.196","73.7987","155.156","90.7345","1","0","0","3","1","0.75","12","12","0.75","12","4","4","2","1","4","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
